>ERR4453633.773328,ENST00000346786.2.S2,0
>ERR4453633.405856,ENST00000346786.2.S2,0
>ERR4453633.571049,ENST00000279022.7.S1,0
>ERR4453633.694368,ENST00000361475.7.S17,1
>ERR4453633.660938,ENST00000469269.1.S16,1
>ERR4453633.125494,ENST00000469269.1.S16,1
>ERR4453633.892619,ENST00000469269.1.S16,1
>ERR4453633.568344,ENST00000469269.1.S16,1
>ERR4453633.90470,ENST00000361475.7.S17,1
>ERR4453633.304536,ENST00000361475.7.S17,1
>ERR4453633.162585,ENST00000469269.1.S16,1
>ERR4453633.321945,ENST00000469269.1.S16,1
>ERR4453633.729749,ENST00000361475.7.S17,1
>ERR4453633.871259,ENST00000361475.7.S17,1
>ERR4453633.57408,ENST00000217182.6.S5,2
>ERR4453633.410311,ENST00000675519.1.S7,2
>ERR4453633.764747,ENST00000217182.6.S5,2
>ERR4453633.543775,ENST00000675519.1.S7,2
>ERR4453633.195236,ENST00000675519.1.S7,2
>ERR4453633.626206,ENST00000217182.6.S5,2
>ERR4453633.873954,ENST00000675519.1.S7,2
>ERR4453633.22336,ENST00000217182.6.S5,2
>ERR4453633.760959,ENST00000217182.6.S5,2
>ERR4453633.171188,ENST00000675519.1.S7,2
>ERR4453633.238936,ENST00000246069.12.S8,3
>ERR4453633.369397,ENST00000246069.12.S8,3
>ERR4453633.216397,ENST00000474024.5.S9,3
>ERR4453633.322253,ENST00000474024.5.S9,3
>ERR4453633.399203,ENST00000246069.12.S8,3
>ERR4453633.224228,ENST00000246069.12.S8,3
>ERR4453633.117966,ENST00000246069.12.S8,3
>ERR4453633.116967,ENST00000246069.12.S8,3
>ERR4453633.56478,ENST00000474024.5.S9,4
>ERR4453633.589852,ENST00000246069.12.S8,4
>ERR4453633.391598,ENST00000474024.5.S9,4
>ERR4453633.378964,ENST00000246069.12.S8,4
>ERR4453633.97744,ENST00000474024.5.S9,4
>ERR4453633.826465,ENST00000246069.12.S8,4
>ERR4453633.237981,ENST00000474024.5.S9,4
>ERR4453633.106885,ENST00000246069.12.S8,4
>ERR4453633.328058,ENST00000474024.5.S9,4
>ERR4453633.76197,ENST00000370873.9.S13,5
>ERR4453633.882840,ENST00000370873.9.S13,5
>ERR4453633.336872,ENST00000370873.9.S13,5
>ERR4453633.522675,ENST00000370873.9.S13,5
>ERR4453633.776584,ENST00000442551.5.S15,5
>ERR4453633.582272,ENST00000370873.9.S13,5
>ERR4453633.236322,ENST00000370873.9.S13,5
>ERR4453633.837812,ENST00000243997.8.S3,6
>ERR4453633.727057,ENST00000243997.8.S3,6
>ERR4453633.674850,ENST00000243997.8.S3,6
>ERR4453633.116630,ENST00000243997.8.S3,6
>ERR4453633.925280,ENST00000243997.8.S3,6
>ERR4453633.703983,ENST00000243997.8.S3,6
>ERR4453633.73731,ENST00000243997.8.S3,6
>ERR4453633.168171,ENST00000243997.8.S3,6
>ERR4453633.764729,ENST00000243997.8.S3,6
>ERR4453633.279632,ENST00000243997.8.S3,6
>ERR4453633.154015,ENST00000243997.8.S3,6
>ERR4453633.695948,ENST00000243997.8.S3,6
>ERR4453633.204028,ENST00000343986.9.S4,7
>ERR4453633.256996,ENST00000343986.9.S4,7
>ERR4453633.806601,ENST00000343986.9.S4,7
>ERR4453633.300304,ENST00000343986.9.S4,7
>ERR4453633.182603,ENST00000343986.9.S4,7
>ERR4453633.309283,ENST00000343986.9.S4,7
>ERR4453633.152590,ENST00000343986.9.S4,7
>ERR4453633.366031,ENST00000343986.9.S4,7
>ERR4453633.104174,ENST00000343986.9.S4,7
>ERR4453633.454256,ENST00000343986.9.S4,7
>ERR4453633.307299,ENST00000343986.9.S4,7
>ERR4453633.622868,ENST00000343986.9.S4,7
>ERR4453633.633311,ENST00000343986.9.S4,7
>ERR4453633.572067,ENST00000343986.9.S4,7
>ERR4453633.626357,ENST00000343986.9.S4,7
>ERR4453633.423241,ENST00000343986.9.S4,7
>ERR4453633.23743,ENST00000343986.9.S4,7
>ERR4453633.455921,ENST00000343986.9.S4,7
>ERR4453633.296896,ENST00000343986.9.S4,7
>ERR4453633.593589,ENST00000343986.9.S4,7
>ERR4453633.435975,ENST00000343986.9.S4,7
>ERR4453633.61387,ENST00000343986.9.S4,7
>ERR4453633.226027,ENST00000343986.9.S4,7
>ERR4453633.160906,ENST00000343986.9.S4,7
>ERR4453633.192082,ENST00000343986.9.S4,7
>ERR4453633.419800,ENST00000343986.9.S4,7
>ERR4453633.908823,ENST00000343986.9.S4,7
>ERR4453633.765872,ENST00000343986.9.S4,7
>ERR4453633.593757,ENST00000343986.9.S4,7
>ERR4453633.829471,ENST00000343986.9.S4,7
>ERR4453633.27965,ENST00000343986.9.S4,7
>ERR4453633.529991,ENST00000343986.9.S4,7
>ERR4453633.644452,ENST00000343986.9.S4,7
>ERR4453633.662626,ENST00000343986.9.S4,7
>ERR4453633.649310,ENST00000343986.9.S4,7
>ERR4453633.225229,ENST00000343986.9.S4,7
>ERR4453633.346476,ENST00000343986.9.S4,7
>ERR4453633.495233,ENST00000343986.9.S4,7
>ERR4453633.52037,ENST00000343986.9.S4,7
>ERR4453633.890601,ENST00000343986.9.S4,7
>ERR4453633.485545,ENST00000343986.9.S4,7
>ERR4453633.335716,ENST00000343986.9.S4,7
>ERR4453633.355572,ENST00000343986.9.S4,7
>ERR4453633.97965,ENST00000343986.9.S4,7
>ERR4453633.232226,ENST00000343986.9.S4,7
>ERR4453633.683712,ENST00000343986.9.S4,7
>ERR4453633.224951,ENST00000343986.9.S4,7
>ERR4453633.55500,ENST00000343986.9.S4,7
>ERR4453633.666941,ENST00000343986.9.S4,7
>ERR4453633.879706,ENST00000343986.9.S4,7
